File,Tag,Occurrences
ex09_writer0028.bpmn,intermediateThrowEvent,2
ex09_writer0028.bpmn,laneSet,1
ex09_writer0028.bpmn,lane,1
ex09_writer0028.bpmn,exclusiveGateway,1
ex09_writer0028.bpmn,intermediateCatchEvent,1
ex09_writer0028.bpmn,timerEventDefinition,1
ex09_writer0037.bpmn,outgoing,17
ex09_writer0037.bpmn,incoming,17
ex09_writer0037.bpmn,sequenceFlow,17
ex09_writer0037.bpmn,flowNodeRef,15
ex09_writer0037.bpmn,task,8
ex09_writer0037.bpmn,messageEventDefinition,3
ex09_writer0037.bpmn,exclusiveGateway,3
ex09_writer0037.bpmn,lane,2
ex09_writer0037.bpmn,intermediateThrowEvent,2
ex09_writer0037.bpmn,process,1
ex09_writer0037.bpmn,laneSet,1
ex09_writer0037.bpmn,startEvent,1
ex09_writer0037.bpmn,endEvent,1
ex09_writer0037.bpmn,intermediateCatchEvent,1
ex09_writer0037.bpmn,timerEventDefinition,1
ex09_writer0037.bpmn,textAnnotation,1
ex09_writer0037.bpmn,text,1
ex09_writer0037.bpmn,association,1
ex09_writer0040.bpmn,flowNodeRef,12
ex09_writer0040.bpmn,outgoing,11
ex09_writer0040.bpmn,incoming,11
ex09_writer0040.bpmn,sequenceFlow,11
ex09_writer0040.bpmn,task,5
ex09_writer0040.bpmn,lane,2
ex09_writer0040.bpmn,subProcess,2
ex09_writer0040.bpmn,endEvent,2
ex09_writer0040.bpmn,process,1
ex09_writer0040.bpmn,laneSet,1
ex09_writer0040.bpmn,startEvent,1
ex09_writer0040.bpmn,messageEventDefinition,1
ex09_writer0040.bpmn,multiInstanceLoopCharacteristics,1
ex09_writer0040.bpmn,terminateEventDefinition,1
ex09_writer0040.bpmn,exclusiveGateway,1
ex09_writer0040.bpmn,intermediateCatchEvent,1
ex09_writer0040.bpmn,timerEventDefinition,1
ex09_writer0040.bpmn,textAnnotation,1
ex09_writer0040.bpmn,text,1
ex09_writer0040.bpmn,association,1
ex09_writer0042.bpmn,flowNodeRef,17
ex09_writer0042.bpmn,outgoing,15
ex09_writer0042.bpmn,incoming,15
ex09_writer0042.bpmn,sequenceFlow,15
ex09_writer0042.bpmn,task,7
ex09_writer0042.bpmn,messageEventDefinition,6
ex09_writer0042.bpmn,endEvent,4
ex09_writer0042.bpmn,lane,3
ex09_writer0042.bpmn,process,2
ex09_writer0042.bpmn,startEvent,2
ex09_writer0042.bpmn,intermediateCatchEvent,2
ex09_writer0042.bpmn,timerEventDefinition,2
ex09_writer0042.bpmn,exclusiveGateway,2
ex09_writer0042.bpmn,laneSet,1
ex09_writer0050.bpmn,flowNodeRef,17
ex09_writer0050.bpmn,incoming,16
ex09_writer0050.bpmn,outgoing,16
ex09_writer0050.bpmn,sequenceFlow,16
ex09_writer0050.bpmn,messageEventDefinition,10
ex09_writer0050.bpmn,task,5
ex09_writer0050.bpmn,intermediateThrowEvent,4
ex09_writer0050.bpmn,intermediateCatchEvent,4
ex09_writer0050.bpmn,lane,2
ex09_writer0050.bpmn,endEvent,2
ex09_writer0050.bpmn,process,1
ex09_writer0050.bpmn,laneSet,1
ex09_writer0050.bpmn,startEvent,1
ex09_writer0050.bpmn,timerEventDefinition,1
ex09_writer0050.bpmn,exclusiveGateway,1
ex09_writer0058.bpmn,flowNodeRef,15
ex09_writer0058.bpmn,outgoing,15
ex09_writer0058.bpmn,incoming,15
ex09_writer0058.bpmn,sequenceFlow,15
ex09_writer0058.bpmn,task,6
ex09_writer0058.bpmn,messageEventDefinition,4
ex09_writer0058.bpmn,multiInstanceLoopCharacteristics,4
ex09_writer0058.bpmn,textAnnotation,4
ex09_writer0058.bpmn,text,4
ex09_writer0058.bpmn,lane,3
ex09_writer0058.bpmn,intermediateCatchEvent,3
ex09_writer0058.bpmn,intermediateThrowEvent,2
ex09_writer0058.bpmn,timerEventDefinition,2
ex09_writer0058.bpmn,parallelGateway,2
ex09_writer0058.bpmn,process,1
ex09_writer0058.bpmn,laneSet,1
ex09_writer0058.bpmn,startEvent,1
ex09_writer0058.bpmn,endEvent,1
ex09_writer0060.bpmn,flowNodeRef,17
ex09_writer0060.bpmn,incoming,16
ex09_writer0060.bpmn,outgoing,16
ex09_writer0060.bpmn,sequenceFlow,16
ex09_writer0060.bpmn,messageEventDefinition,7
ex09_writer0060.bpmn,task,5
ex09_writer0060.bpmn,intermediateCatchEvent,4
ex09_writer0060.bpmn,lane,3
ex09_writer0060.bpmn,intermediateThrowEvent,3
ex09_writer0060.bpmn,process,2
ex09_writer0060.bpmn,endEvent,2
ex09_writer0060.bpmn,timerEventDefinition,2
ex09_writer0060.bpmn,laneSet,1
ex09_writer0060.bpmn,exclusiveGateway,1
ex09_writer0060.bpmn,subProcess,1
ex09_writer0060.bpmn,standardLoopCharacteristics,1
ex09_writer0060.bpmn,startEvent,1
ex09_writer0062.bpmn,flowNodeRef,18
ex09_writer0062.bpmn,outgoing,17
ex09_writer0062.bpmn,incoming,17
ex09_writer0062.bpmn,sequenceFlow,17
ex09_writer0062.bpmn,task,8
ex09_writer0062.bpmn,messageEventDefinition,6
ex09_writer0062.bpmn,intermediateCatchEvent,5
ex09_writer0062.bpmn,lane,3
ex09_writer0062.bpmn,process,2
ex09_writer0062.bpmn,endEvent,2
ex09_writer0062.bpmn,timerEventDefinition,2
ex09_writer0062.bpmn,laneSet,1
ex09_writer0062.bpmn,startEvent,1
ex09_writer0062.bpmn,terminateEventDefinition,1
ex09_writer0062.bpmn,exclusiveGateway,1
ex09_writer0062.bpmn,intermediateThrowEvent,1
ex09_writer0066.bpmn,flowNodeRef,15
ex09_writer0066.bpmn,outgoing,14
ex09_writer0066.bpmn,incoming,14
ex09_writer0066.bpmn,sequenceFlow,14
ex09_writer0066.bpmn,messageEventDefinition,6
ex09_writer0066.bpmn,task,5
ex09_writer0066.bpmn,lane,3
ex09_writer0066.bpmn,intermediateCatchEvent,3
ex09_writer0066.bpmn,endEvent,3
ex09_writer0066.bpmn,process,2
ex09_writer0066.bpmn,exclusiveGateway,2
ex09_writer0066.bpmn,timerEventDefinition,2
ex09_writer0066.bpmn,laneSet,1
ex09_writer0066.bpmn,startEvent,1
ex09_writer0066.bpmn,intermediateThrowEvent,1
ex09_writer0084.bpmn,flowNodeRef,16
ex09_writer0084.bpmn,outgoing,15
ex09_writer0084.bpmn,incoming,15
ex09_writer0084.bpmn,sequenceFlow,15
ex09_writer0084.bpmn,task,7
ex09_writer0084.bpmn,messageEventDefinition,5
ex09_writer0084.bpmn,lane,3
ex09_writer0084.bpmn,intermediateCatchEvent,3
ex09_writer0084.bpmn,endEvent,3
ex09_writer0084.bpmn,exclusiveGateway,2
ex09_writer0084.bpmn,timerEventDefinition,2
ex09_writer0084.bpmn,process,1
ex09_writer0084.bpmn,laneSet,1
ex09_writer0084.bpmn,startEvent,1
ex09_writer0084.bpmn,textAnnotation,1
ex09_writer0084.bpmn,text,1
ex09_writer0084.bpmn,association,1
ex09_writer0085.bpmn,incoming,17
ex09_writer0085.bpmn,outgoing,17
ex09_writer0085.bpmn,sequenceFlow,17
ex09_writer0085.bpmn,flowNodeRef,16
ex09_writer0085.bpmn,task,7
ex09_writer0085.bpmn,endEvent,3
ex09_writer0085.bpmn,intermediateCatchEvent,3
ex09_writer0085.bpmn,lane,2
ex09_writer0085.bpmn,messageEventDefinition,2
ex09_writer0085.bpmn,exclusiveGateway,2
ex09_writer0085.bpmn,timerEventDefinition,2
ex09_writer0085.bpmn,process,1
ex09_writer0085.bpmn,laneSet,1
ex09_writer0085.bpmn,startEvent,1
ex09_writer0085.bpmn,multiInstanceLoopCharacteristics,1
ex09_writer0092.bpmn,flowNodeRef,16
ex09_writer0092.bpmn,outgoing,15
ex09_writer0092.bpmn,incoming,15
ex09_writer0092.bpmn,sequenceFlow,15
ex09_writer0092.bpmn,task,7
ex09_writer0092.bpmn,messageEventDefinition,5
ex09_writer0092.bpmn,intermediateCatchEvent,3
ex09_writer0092.bpmn,endEvent,3
ex09_writer0092.bpmn,lane,2
ex09_writer0092.bpmn,timerEventDefinition,2
ex09_writer0092.bpmn,exclusiveGateway,2
ex09_writer0092.bpmn,textAnnotation,2
ex09_writer0092.bpmn,text,2
ex09_writer0092.bpmn,association,2
ex09_writer0092.bpmn,process,1
ex09_writer0092.bpmn,laneSet,1
ex09_writer0092.bpmn,startEvent,1
ex09_writer0092.bpmn,dataOutputAssociation,1
ex09_writer0092.bpmn,targetRef,1
ex09_writer0092.bpmn,dataStoreReference,1
